Unit,Period,Days,Account,Amount
00040302CF28,14,31,Other Controllables,359
00040302CF28,15,30,Other Controllables,151
00040302CF28,16,31,Other Controllables,44
00040302CF28,17,31,Other Controllables,129
00040302CF28,18,30,Other Controllables,34
00040302CF28,19,31,Other Controllables,399
00040302CF28,20,30,Other Controllables,74
00040302CF28,21,31,Other Controllables,2350
00040302CF28,22,31,Other Controllables,270
00040302CF28,23,28,Other Controllables,231
00040302CF28,24,31,Other Controllables,339
00040302D006,1,30,Other Controllables,563
00040302D006,2,31,Other Controllables,994
00040302D006,3,30,Other Controllables,119
00040302D006,4,31,Other Controllables,59
00040302D006,5,31,Other Controllables,100
00040302D006,6,30,Other Controllables,41
00040302D006,7,31,Other Controllables,93
00040302D006,8,30,Other Controllables,88
00040302D006,9,31,Other Controllables,2626
00040302D006,10,31,Other Controllables,97
00040302D006,11,28,Other Controllables,295
00040302D006,12,31,Other Controllables,132
00040302D006,13,30,Other Controllables,231
00040302D006,14,31,Other Controllables,272
00040302D006,15,30,Other Controllables,97
00040302D006,16,31,Other Controllables,33
00040302D006,17,31,Other Controllables,75
00040302D006,18,30,Other Controllables,0
00040302D006,19,31,Other Controllables,-70
00040302D006,20,30,Other Controllables,33
00040302D006,21,31,Other Controllables,2191
00040302D006,22,31,Other Controllables,206
00040302D006,23,28,Other Controllables,222
00040302D006,24,31,Other Controllables,276
00040302D014,1,30,Other Controllables,591
00040302D014,2,31,Other Controllables,3118
00040302D014,3,30,Other Controllables,97
00040302D014,4,31,Other Controllables,57
00040302D014,5,31,Other Controllables,2058
00040302D014,6,30,Other Controllables,41
00040302D014,7,31,Other Controllables,292
00040302D014,8,30,Other Controllables,79
00040302D014,9,31,Other Controllables,2235
00040302D014,10,31,Other Controllables,165
00040302D014,11,28,Other Controllables,363
00040302D014,12,31,Other Controllables,893
00040302D014,13,30,Other Controllables,332
00040302D014,14,31,Other Controllables,395
00040302D014,15,30,Other Controllables,109
00040302D014,16,31,Other Controllables,13
00040302D014,17,31,Other Controllables,75
00040302D014,18,30,Other Controllables,49
00040302D014,19,31,Other Controllables,-70
00040302D014,20,30,Other Controllables,100
00040302D014,21,31,Other Controllables,2139
00040302D014,22,31,Other Controllables,526
00040302D014,23,28,Other Controllables,285
00040302D014,24,31,Other Controllables,318
0004030A635E,1,30,Other Controllables,602
0004030A635E,2,31,Other Controllables,3113
0004030A635E,3,30,Other Controllables,1099
0004030A635E,4,31,Other Controllables,759
0004030A635E,5,31,Other Controllables,2137
0004030A635E,6,30,Other Controllables,89
0004030A635E,7,31,Other Controllables,252
0004030A635E,8,30,Other Controllables,677
0004030A635E,9,31,Other Controllables,2893
0004030A635E,10,31,Other Controllables,385
0004030A635E,11,28,Other Controllables,748
0004030A635E,12,31,Other Controllables,132
0004030A635E,13,30,Other Controllables,576
0004030A635E,14,31,Other Controllables,480
0004030A635E,15,30,Other Controllables,161
0004030A635E,16,31,Other Controllables,164
0004030A635E,17,31,Other Controllables,175
0004030A635E,18,30,Other Controllables,317
0004030A635E,19,31,Other Controllables,95
0004030A635E,20,30,Other Controllables,100
0004030A635E,21,31,Other Controllables,2263
0004030A635E,22,31,Other Controllables,247
0004030A635E,23,28,Other Controllables,395
0004030A635E,24,31,Other Controllables,549
0004030B92EE,1,30,Other Controllables,584
0004030B92EE,2,31,Other Controllables,2998
0004030B92EE,3,30,Other Controllables,81
0004030B92EE,4,31,Other Controllables,132
0004030B92EE,5,31,Other Controllables,2118
0004030B92EE,6,30,Other Controllables,150
0004030B92EE,7,31,Other Controllables,525
0004030B92EE,8,30,Other Controllables,121
0004030B92EE,9,31,Other Controllables,2151
0004030B92EE,10,31,Other Controllables,224
0004030B92EE,11,28,Other Controllables,319
0004030B92EE,12,31,Other Controllables,237
0004030B92EE,13,30,Other Controllables,489
0004030B92EE,14,31,Other Controllables,384
0004030B92EE,15,30,Other Controllables,142
0004030B92EE,16,31,Other Controllables,379
0004030B92EE,17,31,Other Controllables,75
0004030B92EE,18,30,Other Controllables,0
0004030B92EE,19,31,Other Controllables,136
0004030B92EE,20,30,Other Controllables,118
0004030B92EE,21,31,Other Controllables,2150
0004030B92EE,22,31,Other Controllables,225
0004030B92EE,23,28,Other Controllables,391
0004030B92EE,24,31,Other Controllables,452
0004030BEB57,1,30,Other Controllables,630
0004030BEB57,2,31,Other Controllables,2960
0004030BEB57,3,30,Other Controllables,77
0004030BEB57,4,31,Other Controllables,264
0004030BEB57,5,31,Other Controllables,2191
0004030BEB57,6,30,Other Controllables,41
0004030BEB57,7,31,Other Controllables,23
0004030BEB57,8,30,Other Controllables,591
0004030BEB57,9,31,Other Controllables,2998
0004030BEB57,10,31,Other Controllables,582
0004030BEB57,11,28,Other Controllables,239
0004030BEB57,12,31,Other Controllables,132
0004030BEB57,13,30,Other Controllables,274
0004030BEB57,14,31,Other Controllables,489
0004030BEB57,15,30,Other Controllables,104
0004030BEB57,16,31,Other Controllables,18
0004030BEB57,17,31,Other Controllables,75
0004030BEB57,18,30,Other Controllables,441
0004030BEB57,19,31,Other Controllables,835
0004030BEB57,20,30,Other Controllables,117
0004030BEB57,21,31,Other Controllables,2163
0004030BEB57,22,31,Other Controllables,250
0004030BEB57,23,28,Other Controllables,237
0004030BEB57,24,31,Other Controllables,305
00040302CD88,1,30,Rent,-610
00040302CD88,2,31,Rent,-178
00040302CD88,3,30,Rent,-527
00040302CD88,4,31,Rent,-353
00040302CD88,5,31,Rent,-167
00040302CD88,6,30,Rent,-291
00040302CD88,7,31,Rent,-65
00040302CD88,8,30,Rent,-261
00040302CD88,9,31,Rent,-235
00040302CD88,10,31,Rent,-69
00040302CD88,11,28,Rent,118
00040302CD88,12,31,Rent,276
00040302CD88,13,30,Rent,-1673
00040302CD88,14,31,Rent,-5668
00040302CD88,15,30,Rent,-3733
00040302CD88,16,31,Rent,-14050
00040302CD88,17,31,Rent,989
00040302CD88,18,30,Rent,-4776
00040302CD88,19,31,Rent,-4614
00040302CD88,20,30,Rent,-4691
00040302CD88,21,31,Rent,-4587
00040302CD88,22,31,Rent,-4824
00040302CD88,23,28,Rent,-4765
00040302CD88,24,31,Rent,-4534
00040302CE36,1,30,Rent,22699
00040302CE36,2,31,Rent,28618
00040302CE36,3,30,Rent,28383
00040302CE36,4,31,Rent,30944
00040302CE36,5,31,Rent,28413
00040302CE36,6,30,Rent,25218
00040302CE36,7,31,Rent,30300
00040302CE36,8,30,Rent,28051
00040302CE36,9,31,Rent,29278
00040302CE36,10,31,Rent,26493
00040302CE36,11,28,Rent,26401
00040302CE36,12,31,Rent,28606
00040302CE36,13,30,Rent,28717
00040302CE36,14,31,Rent,28065
00040302CE36,15,30,Rent,25401
00040302CE36,16,31,Rent,19878
00040302CE36,17,31,Rent,25499
00040302CE36,18,30,Rent,23595
00040302CE36,19,31,Rent,26789
00040302CE36,20,30,Rent,24656
00040302CE36,21,31,Rent,29220
00040302CE36,22,31,Rent,19523
00040302CE36,23,28,Rent,21682
00040302CE36,24,31,Rent,22613
00040302CF03,1,30,Rent,964
00040302CF03,2,31,Rent,3185
00040302CF03,3,30,Rent,3127
00040302CF03,4,31,Rent,4198
00040302CF03,5,31,Rent,3230
00040302CF03,6,30,Rent,2953
00040302CF03,7,31,Rent,4770
00040302CF03,8,30,Rent,3098
00040302CF03,9,31,Rent,3886
00040302CF03,10,31,Rent,3347
00040302CF03,11,28,Rent,3359
00040302CF03,12,31,Rent,4327
00040302CF03,13,30,Rent,3418
00040302CF03,14,31,Rent,-1498
00040302CF03,15,30,Rent,485
00040302CF03,16,31,Rent,730
00040302CF03,17,31,Rent,631
00040302CF03,18,30,Rent,265
00040302CF03,19,31,Rent,1105
00040302CF03,20,30,Rent,1405
00040302CF03,21,31,Rent,3055
00040302CF03,22,31,Rent,-2736
00040302CF03,23,28,Rent,-2762
00040302CF03,24,31,Rent,-2495
00040302CF28,1,30,Rent,8916
00040302CF28,2,31,Rent,11566
00040302CF28,3,30,Rent,10124
00040302CF28,4,31,Rent,11830
00040302CF28,5,31,Rent,11488
00040302CF28,6,30,Rent,11335
00040302CF28,7,31,Rent,13637
00040302CF28,8,30,Rent,12278
00040302CF28,9,31,Rent,13667
00040302CF28,10,31,Rent,12104
00040302CF28,11,28,Rent,13644
00040302CF28,12,31,Rent,15060
00040302CF28,13,30,Rent,15081
00040302CF28,14,31,Rent,13873
00040302CF28,15,30,Rent,14279
00040302CF28,16,31,Rent,-1080
00040302CF28,17,31,Rent,10330
00040302CF28,18,30,Rent,10820
00040302CF28,19,31,Rent,12719
00040302CF28,20,30,Rent,12071
00040302CF28,21,31,Rent,15380
00040302CF28,22,31,Rent,6146
00040302CF28,23,28,Rent,7294
00040302CF28,24,31,Rent,10414
00040302D006,1,30,Rent,-2233
00040302D006,2,31,Rent,-2203
00040302D006,3,30,Rent,-2213
00040302D006,4,31,Rent,-2130
00040302D006,5,31,Rent,-2176
00040302D006,6,30,Rent,-2166
00040302D006,7,31,Rent,-2105
00040302D006,8,30,Rent,-2083
00040302D006,9,31,Rent,-2101
00040302D006,10,31,Rent,-2167
00040302D006,11,28,Rent,-2091
00040302D006,12,31,Rent,-2115
00040302D006,13,30,Rent,-3239
00040302D006,14,31,Rent,-5685
00040302D006,15,30,Rent,-4497
00040302D006,16,31,Rent,-4518
00040302D006,17,31,Rent,-4328
00040302D006,18,30,Rent,-4375
00040302D006,19,31,Rent,-4226
00040302D006,20,30,Rent,-4225
00040302D006,21,31,Rent,-4135
00040302D006,22,31,Rent,-4383
00040302D006,23,28,Rent,-4339
00040302D006,24,31,Rent,-4216
00040302D014,1,30,Rent,38786
00040302D014,2,31,Rent,42080
00040302D014,3,30,Rent,39978
00040302D014,4,31,Rent,43739
00040302D014,5,31,Rent,44241
00040302D014,6,30,Rent,39138
00040302D014,7,31,Rent,43822
00040302D014,8,30,Rent,39168
00040302D014,9,31,Rent,43771
00040302D014,10,31,Rent,38303
00040302D014,11,28,Rent,37982
00040302D014,12,31,Rent,40650
00040302D014,13,30,Rent,42590
00040302D014,14,31,Rent,41565
00040302D014,15,30,Rent,39548
00040302D014,16,31,Rent,31323
00040302D014,17,31,Rent,36092
00040302D014,18,30,Rent,33187
00040302D014,19,31,Rent,39672
00040302D014,20,30,Rent,37473
00040302D014,21,31,Rent,42489
00040302D014,22,31,Rent,33961
00040302D014,23,28,Rent,32717
00040302D014,24,31,Rent,38951
0004030A635E,1,30,Rent,79509
0004030A635E,2,31,Rent,89419
0004030A635E,3,30,Rent,84888
0004030A635E,4,31,Rent,96263
0004030A635E,5,31,Rent,96502
0004030A635E,6,30,Rent,85344
0004030A635E,7,31,Rent,94780
0004030A635E,8,30,Rent,87333
0004030A635E,9,31,Rent,94031
0004030A635E,10,31,Rent,85269
0004030A635E,11,28,Rent,81109
0004030A635E,12,31,Rent,88612
0004030A635E,13,30,Rent,93932
0004030A635E,14,31,Rent,93021
0004030A635E,15,30,Rent,94661
0004030A635E,16,31,Rent,94552
0004030A635E,17,31,Rent,97715
0004030A635E,18,30,Rent,89188
0004030A635E,19,31,Rent,96550
0004030A635E,20,30,Rent,95365
0004030A635E,21,31,Rent,111586
0004030A635E,22,31,Rent,71709
0004030A635E,23,28,Rent,77429
0004030A635E,24,31,Rent,90020
0004030B92EE,1,30,Rent,54544
0004030B92EE,2,31,Rent,54122
0004030B92EE,3,30,Rent,59691
0004030B92EE,4,31,Rent,63370
0004030B92EE,5,31,Rent,57046
0004030B92EE,6,30,Rent,57061
0004030B92EE,7,31,Rent,57557
0004030B92EE,8,30,Rent,50486
0004030B92EE,9,31,Rent,55225
0004030B92EE,10,31,Rent,45001
0004030B92EE,11,28,Rent,48517
0004030B92EE,12,31,Rent,52064
0004030B92EE,13,30,Rent,52809
0004030B92EE,14,31,Rent,54069
0004030B92EE,15,30,Rent,48499
0004030B92EE,16,31,Rent,41690
0004030B92EE,17,31,Rent,53915
0004030B92EE,18,30,Rent,49694
0004030B92EE,19,31,Rent,54249
0004030B92EE,20,30,Rent,52290
0004030B92EE,21,31,Rent,60204
0004030B92EE,22,31,Rent,45995
0004030B92EE,23,28,Rent,48057
0004030B92EE,24,31,Rent,61585
0004030BEB57,1,30,Rent,67400
0004030BEB57,2,31,Rent,73514
0004030BEB57,3,30,Rent,59219
0004030BEB57,4,31,Rent,72287
0004030BEB57,5,31,Rent,70511
0004030BEB57,6,30,Rent,64903
0004030BEB57,7,31,Rent,74158
0004030BEB57,8,30,Rent,62144
0004030BEB57,9,31,Rent,72015
0004030BEB57,10,31,Rent,60774
0004030BEB57,11,28,Rent,60069
0004030BEB57,12,31,Rent,64795
0004030BEB57,13,30,Rent,67670
0004030BEB57,14,31,Rent,64776
0004030BEB57,15,30,Rent,67489
0004030BEB57,16,31,Rent,67517
0004030BEB57,17,31,Rent,63930
0004030BEB57,18,30,Rent,59216
0004030BEB57,19,31,Rent,67208
0004030BEB57,20,30,Rent,64375
0004030BEB57,21,31,Rent,81337
0004030BEB57,22,31,Rent,58308
0004030BEB57,23,28,Rent,56786
0004030BEB57,24,31,Rent,68428
00040302CD88,1,30,Other Non-controllables,4498
00040302CD88,2,31,Other Non-controllables,4530
00040302CD88,3,30,Other Non-controllables,4095
00040302CD88,4,31,Other Non-controllables,4371
00040302CD88,5,31,Other Non-controllables,4555
00040302CD88,6,30,Other Non-controllables,4706
00040302CD88,7,31,Other Non-controllables,5090
00040302CD88,8,30,Other Non-controllables,4600
00040302CD88,9,31,Other Non-controllables,4860
00040302CD88,10,31,Other Non-controllables,5081
00040302CD88,11,28,Other Non-controllables,5547
00040302CD88,12,31,Other Non-controllables,6175
00040302CD88,13,30,Other Non-controllables,5900
00040302CD88,14,31,Other Non-controllables,5632
00040302CD88,15,30,Other Non-controllables,5854
00040302CD88,16,31,Other Non-controllables,6059
00040302CD88,17,31,Other Non-controllables,5751
00040302CD88,18,30,Other Non-controllables,6490
00040302CD88,19,31,Other Non-controllables,6833
00040302CD88,20,30,Other Non-controllables,6449
00040302CD88,21,31,Other Non-controllables,6972
00040302CD88,22,31,Other Non-controllables,6294
00040302CD88,23,28,Other Non-controllables,6079
00040302CD88,24,31,Other Non-controllables,7233
00040302CE36,1,30,Other Non-controllables,10201
00040302CE36,2,31,Other Non-controllables,11828
00040302CE36,3,30,Other Non-controllables,11854
00040302CE36,4,31,Other Non-controllables,12621
00040302CE36,5,31,Other Non-controllables,11515
00040302CE36,6,30,Other Non-controllables,10598
00040302CE36,7,31,Other Non-controllables,12261
00040302CE36,8,30,Other Non-controllables,11413
00040302CE36,9,31,Other Non-controllables,12243
00040302CE36,10,31,Other Non-controllables,11084
00040302CE36,11,28,Other Non-controllables,10992
00040302CE36,12,31,Other Non-controllables,11929
00040302CE36,13,30,Other Non-controllables,11816
00040302CE36,14,31,Other Non-controllables,11599
00040302CE36,15,30,Other Non-controllables,11777
00040302CE36,16,31,Other Non-controllables,11703
00040302CE36,17,31,Other Non-controllables,11526
00040302CE36,18,30,Other Non-controllables,11347
00040302CE36,19,31,Other Non-controllables,12161
00040302CE36,20,30,Other Non-controllables,11478
00040302CE36,21,31,Other Non-controllables,12539
00040302CE36,22,31,Other Non-controllables,10457
00040302CE36,23,28,Other Non-controllables,10412
00040302CE36,24,31,Other Non-controllables,11844
00040302CF03,1,30,Other Non-controllables,5051
00040302CF03,2,31,Other Non-controllables,6450
00040302CF03,3,30,Other Non-controllables,6513
00040302CF03,4,31,Other Non-controllables,6600
00040302CF03,5,31,Other Non-controllables,6506
00040302CF03,6,30,Other Non-controllables,6314
00040302CF03,7,31,Other Non-controllables,7316
00040302CF03,8,30,Other Non-controllables,6341
00040302CF03,9,31,Other Non-controllables,7475
00040302CF03,10,31,Other Non-controllables,6653
00040302CF03,11,28,Other Non-controllables,6668
00040302CF03,12,31,Other Non-controllables,8030
00040302CF03,13,30,Other Non-controllables,8050
00040302CF03,14,31,Other Non-controllables,7871
00040302CF03,15,30,Other Non-controllables,8108
00040302CF03,16,31,Other Non-controllables,8232
00040302CF03,17,31,Other Non-controllables,8107
00040302CF03,18,30,Other Non-controllables,7842
00040302CF03,19,31,Other Non-controllables,8700
00040302CF03,20,30,Other Non-controllables,9075
00040302CF03,21,31,Other Non-controllables,11149
00040302CF03,22,31,Other Non-controllables,8317
00040302CF03,23,28,Other Non-controllables,7733
00040302CF03,24,31,Other Non-controllables,8399
00040302CF28,1,30,Other Non-controllables,6514
00040302CF28,2,31,Other Non-controllables,7848
00040302CF28,3,30,Other Non-controllables,7668
00040302CF28,4,31,Other Non-controllables,7998
00040302CF28,5,31,Other Non-controllables,7712
00040302CF28,6,30,Other Non-controllables,7753
00040302CF28,7,31,Other Non-controllables,8800
00040302CF28,8,30,Other Non-controllables,8231
00040302CF28,9,31,Other Non-controllables,9031
00040302CF28,10,31,Other Non-controllables,8221
00040302CF28,11,28,Other Non-controllables,8604
00040302CF28,12,31,Other Non-controllables,9476
00040302CF28,13,30,Other Non-controllables,9630
00040302CF28,14,31,Other Non-controllables,9572
00040302CF28,15,30,Other Non-controllables,9681
00040302CF28,16,31,Other Non-controllables,9528
00040302CF28,17,31,Other Non-controllables,9170
00040302CF28,18,30,Other Non-controllables,9632
00040302CF28,19,31,Other Non-controllables,10751
00040302CF28,20,30,Other Non-controllables,10551
00040302CF28,21,31,Other Non-controllables,12234
00040302CF28,22,31,Other Non-controllables,9989
00040302CF28,23,28,Other Non-controllables,10077
00040302CF28,24,31,Other Non-controllables,11503
00040302D006,1,30,Other Non-controllables,2214
00040302D006,2,31,Other Non-controllables,2363
00040302D006,3,30,Other Non-controllables,2485
00040302D006,4,31,Other Non-controllables,2726
00040302D006,5,31,Other Non-controllables,2494
00040302D006,6,30,Other Non-controllables,2735
00040302D006,7,31,Other Non-controllables,2852
00040302D006,8,30,Other Non-controllables,2960
00040302D006,9,31,Other Non-controllables,3066
00040302D006,10,31,Other Non-controllables,2540
00040302D006,11,28,Other Non-controllables,2919
00040302D006,12,31,Other Non-controllables,3014
00040302D006,13,30,Other Non-controllables,3245
00040302D006,14,31,Other Non-controllables,3138
00040302D006,15,30,Other Non-controllables,3263
00040302D006,16,31,Other Non-controllables,3244
00040302D006,17,31,Other Non-controllables,3529
00040302D006,18,30,Other Non-controllables,3919
00040302D006,19,31,Other Non-controllables,4371
00040302D006,20,30,Other Non-controllables,4379
00040302D006,21,31,Other Non-controllables,4824
00040302D006,22,31,Other Non-controllables,3934
00040302D006,23,28,Other Non-controllables,3805
00040302D006,24,31,Other Non-controllables,4422
00040302D014,1,30,Other Non-controllables,12167
00040302D014,2,31,Other Non-controllables,13182
00040302D014,3,30,Other Non-controllables,12705
00040302D014,4,31,Other Non-controllables,13694
00040302D014,5,31,Other Non-controllables,13766
00040302D014,6,30,Other Non-controllables,12433
00040302D014,7,31,Other Non-controllables,13715
00040302D014,8,30,Other Non-controllables,12257
00040302D014,9,31,Other Non-controllables,13829
00040302D014,10,31,Other Non-controllables,11981
00040302D014,11,28,Other Non-controllables,11904
00040302D014,12,31,Other Non-controllables,12871
00040302D014,13,30,Other Non-controllables,13321
00040302D014,14,31,Other Non-controllables,13025
00040302D014,15,30,Other Non-controllables,13468
00040302D014,16,31,Other Non-controllables,12651
00040302D014,17,31,Other Non-controllables,12180
00040302D014,18,30,Other Non-controllables,11499
00040302D014,19,31,Other Non-controllables,13151
00040302D014,20,30,Other Non-controllables,12361
00040302D014,21,31,Other Non-controllables,13669
00040302D014,22,31,Other Non-controllables,11547
00040302D014,23,28,Other Non-controllables,10948
00040302D014,24,31,Other Non-controllables,12837
0004030A635E,1,30,Other Non-controllables,22502
0004030A635E,2,31,Other Non-controllables,25019
0004030A635E,3,30,Other Non-controllables,24092
0004030A635E,4,31,Other Non-controllables,26507
0004030A635E,5,31,Other Non-controllables,26654
0004030A635E,6,30,Other Non-controllables,24236
0004030A635E,7,31,Other Non-controllables,26403
0004030A635E,8,30,Other Non-controllables,24484
0004030A635E,9,31,Other Non-controllables,26619
0004030A635E,10,31,Other Non-controllables,24111
0004030A635E,11,28,Other Non-controllables,23129
0004030A635E,12,31,Other Non-controllables,25366
0004030A635E,13,30,Other Non-controllables,26367
0004030A635E,14,31,Other Non-controllables,26371
0004030A635E,15,30,Other Non-controllables,27109
0004030A635E,16,31,Other Non-controllables,27278
0004030A635E,17,31,Other Non-controllables,27114
0004030A635E,18,30,Other Non-controllables,26182
0004030A635E,19,31,Other Non-controllables,27440
0004030A635E,20,30,Other Non-controllables,26743
0004030A635E,21,31,Other Non-controllables,29749
0004030A635E,22,31,Other Non-controllables,19308
0004030A635E,23,28,Other Non-controllables,23349
0004030A635E,24,31,Other Non-controllables,26729
0004030B92EE,1,30,Other Non-controllables,15350
0004030B92EE,2,31,Other Non-controllables,17652
0004030B92EE,3,30,Other Non-controllables,17886
0004030B92EE,4,31,Other Non-controllables,18493
0004030B92EE,5,31,Other Non-controllables,16450
0004030B92EE,6,30,Other Non-controllables,15946
0004030B92EE,7,31,Other Non-controllables,17412
0004030B92EE,8,30,Other Non-controllables,15031
0004030B92EE,9,31,Other Non-controllables,16240
0004030B92EE,10,31,Other Non-controllables,14264
0004030B92EE,11,28,Other Non-controllables,14459
0004030B92EE,12,31,Other Non-controllables,15787
0004030B92EE,13,30,Other Non-controllables,15554
0004030B92EE,14,31,Other Non-controllables,15934
0004030B92EE,15,30,Other Non-controllables,15358
0004030B92EE,16,31,Other Non-controllables,15543
0004030B92EE,17,31,Other Non-controllables,15590
0004030B92EE,18,30,Other Non-controllables,16128
0004030B92EE,19,31,Other Non-controllables,16769
0004030B92EE,20,30,Other Non-controllables,16146
0004030B92EE,21,31,Other Non-controllables,17190
0004030B92EE,22,31,Other Non-controllables,15625
0004030B92EE,23,28,Other Non-controllables,15710
0004030B92EE,24,31,Other Non-controllables,18283
0004030BEB57,1,30,Other Non-controllables,21049
0004030BEB57,2,31,Other Non-controllables,22245
0004030BEB57,3,30,Other Non-controllables,18574
0004030BEB57,4,31,Other Non-controllables,21501
0004030BEB57,5,31,Other Non-controllables,20355
0004030BEB57,6,30,Other Non-controllables,19789
0004030BEB57,7,31,Other Non-controllables,21635
0004030BEB57,8,30,Other Non-controllables,18539
0004030BEB57,9,31,Other Non-controllables,21280
0004030BEB57,10,31,Other Non-controllables,18430
0004030BEB57,11,28,Other Non-controllables,17939
0004030BEB57,12,31,Other Non-controllables,19456
0004030BEB57,13,30,Other Non-controllables,20108
0004030BEB57,14,31,Other Non-controllables,19199
0004030BEB57,15,30,Other Non-controllables,20099
0004030BEB57,16,31,Other Non-controllables,19943
0004030BEB57,17,31,Other Non-controllables,18571
0004030BEB57,18,30,Other Non-controllables,18399
0004030BEB57,19,31,Other Non-controllables,19440
0004030BEB57,20,30,Other Non-controllables,18725
0004030BEB57,21,31,Other Non-controllables,21234
0004030BEB57,22,31,Other Non-controllables,18160
0004030BEB57,23,28,Other Non-controllables,17881
0004030BEB57,24,31,Other Non-controllables,20676
00040302CD88,1,30,Other Non-controllables,1835
00040302CD88,2,31,Other Non-controllables,1842
00040302CD88,3,30,Other Non-controllables,1830
00040302CD88,4,31,Other Non-controllables,1836
00040302CD88,5,31,Other Non-controllables,1951
00040302CD88,6,30,Other Non-controllables,2151
00040302CD88,7,31,Other Non-controllables,1616
00040302CD88,8,30,Other Non-controllables,1904
00040302CD88,9,31,Other Non-controllables,1912
00040302CD88,10,31,Other Non-controllables,1713
00040302CD88,11,28,Other Non-controllables,1677
00040302CD88,12,31,Other Non-controllables,1770
00040302CD88,13,30,Other Non-controllables,1721
00040302CD88,14,31,Other Non-controllables,1511
00040302CD88,15,30,Other Non-controllables,1178
00040302CD88,16,31,Other Non-controllables,722
00040302CD88,17,31,Other Non-controllables,2674
00040302CD88,18,30,Other Non-controllables,3463
00040302CD88,19,31,Other Non-controllables,2272
00040302CD88,20,30,Other Non-controllables,619
00040302CD88,21,31,Other Non-controllables,2383
00040302CD88,22,31,Other Non-controllables,2117
00040302CD88,23,28,Other Non-controllables,1926
00040302CD88,24,31,Other Non-controllables,1964
00040302CE36,1,30,Other Non-controllables,2134
00040302CE36,2,31,Other Non-controllables,2188
00040302CE36,3,30,Other Non-controllables,2196
00040302CE36,4,31,Other Non-controllables,2274
00040302CE36,5,31,Other Non-controllables,2306
00040302CE36,6,30,Other Non-controllables,2475
00040302CE36,7,31,Other Non-controllables,1953
00040302CE36,8,30,Other Non-controllables,2239
00040302CE36,9,31,Other Non-controllables,2303
00040302CE36,10,31,Other Non-controllables,2028
00040302CE36,11,28,Other Non-controllables,1941
00040302CE36,12,31,Other Non-controllables,2054
00040302CE36,13,30,Other Non-controllables,1953
00040302CE36,14,31,Other Non-controllables,1814
00040302CE36,15,30,Other Non-controllables,1237
00040302CE36,16,31,Other Non-controllables,1029
00040302CE36,17,31,Other Non-controllables,3123
00040302CE36,18,30,Other Non-controllables,3802
00040302CE36,19,31,Other Non-controllables,2580
00040302CE36,20,30,Other Non-controllables,831
00040302CE36,21,31,Other Non-controllables,2592
00040302CE36,22,31,Other Non-controllables,2360
00040302CE36,23,28,Other Non-controllables,2233
00040302CE36,24,31,Other Non-controllables,2184
00040302CF03,1,30,Other Non-controllables,1787
00040302CF03,2,31,Other Non-controllables,1852
00040302CF03,3,30,Other Non-controllables,1881
00040302CF03,4,31,Other Non-controllables,1871
00040302CF03,5,31,Other Non-controllables,2440
00040302CF03,6,30,Other Non-controllables,2182
00040302CF03,7,31,Other Non-controllables,1657
00040302CF03,8,30,Other Non-controllables,4934
00040302CF03,9,31,Other Non-controllables,5608
00040302CF03,10,31,Other Non-controllables,1743
00040302CF03,11,28,Other Non-controllables,1685
00040302CF03,12,31,Other Non-controllables,1788
00040302CF03,13,30,Other Non-controllables,1753
00040302CF03,14,31,Other Non-controllables,1553
00040302CF03,15,30,Other Non-controllables,1189
00040302CF03,16,31,Other Non-controllables,765
00040302CF03,17,31,Other Non-controllables,2746
00040302CF03,18,30,Other Non-controllables,3508
00040302CF03,19,31,Other Non-controllables,2316
00040302CF03,20,30,Other Non-controllables,674
00040302CF03,21,31,Other Non-controllables,2486
00040302CF03,22,31,Other Non-controllables,2161
00040302CF03,23,28,Other Non-controllables,1980
00040302CF03,24,31,Other Non-controllables,1959
00040302CF28,1,30,Other Non-controllables,1881
00040302CF28,2,31,Other Non-controllables,1932
00040302CF28,3,30,Other Non-controllables,1936
00040302CF28,4,31,Other Non-controllables,1956
00040302CF28,5,31,Other Non-controllables,2050
00040302CF28,6,30,Other Non-controllables,2272
00040302CF28,7,31,Other Non-controllables,1727
00040302CF28,8,30,Other Non-controllables,2023
00040302CF28,9,31,Other Non-controllables,2051
00040302CF28,10,31,Other Non-controllables,1809
00040302CF28,11,28,Other Non-controllables,1785
00040302CF28,12,31,Other Non-controllables,1865
00040302CF28,13,30,Other Non-controllables,1825
00040302CF28,14,31,Other Non-controllables,1637
00040302CF28,15,30,Other Non-controllables,1201
00040302CF28,16,31,Other Non-controllables,837
00040302CF28,17,31,Other Non-controllables,2842
00040302CF28,18,30,Other Non-controllables,3593
00040302CF28,19,31,Other Non-controllables,2400
00040302CF28,20,30,Other Non-controllables,754
00040302CF28,21,31,Other Non-controllables,2526
00040302CF28,22,31,Other Non-controllables,2261
00040302CF28,23,28,Other Non-controllables,2081
00040302CF28,24,31,Other Non-controllables,2100
00040302D006,1,30,Other Non-controllables,1757
00040302D006,2,31,Other Non-controllables,1777
00040302D006,3,30,Other Non-controllables,1771
00040302D006,4,31,Other Non-controllables,1782
00040302D006,5,31,Other Non-controllables,1865
00040302D006,6,30,Other Non-controllables,2084
00040302D006,7,31,Other Non-controllables,1542
00040302D006,8,30,Other Non-controllables,1829
00040302D006,9,31,Other Non-controllables,1850
00040302D006,10,31,Other Non-controllables,1628
00040302D006,11,28,Other Non-controllables,1586
